"loan_amnt","title","int_rate","term","loan_status","emp_length","home_ownership","annual_inc","dti","pub_rec","mo_sin_old_rev_tl_op","mo_sin_old_il_acct","total_acc","open_acc","mort_acc","delinq_2yrs","inq_last_12m","all_util","revol_util","revol_bal","tot_cur_bal","total_bal_ex_mort","grade"
20000,"Debt consolidation",0.0679597485304577," 36 months","Current","9+ years","MORTGAGE",185000,20.13,0,395,105,57,25,4,0,2,81,0.48,25984,636359,144630,"A"
15000,"Debt consolidation",0.151756040478521," 60 months","Current","< 1 year","MORTGAGE",65000,13.16,0,354,128,21,8,2,0,7,59,0.486,21382,289111,32311,"C"
25000,"Credit card refinancing",0.150548153077415," 60 months","Current","2 years","MORTGAGE",91420,23.14,0,183,161,47,17,6,0,1,74,0.597,48548,438941,113675,"C"
10000,"Credit card refinancing",0.0785691984913778," 36 months","Current","9+ years","OWN",120000,12.78,0,313,38,20,9,0,0,1,93,0.93,56307,56307,56307,"A"
6025,"Debt consolidation",0.238475695511792," 36 months","Current","9+ years","MORTGAGE",72000,5.48,0,19,153,7,4,2,0,2,78,0.78,13114,13114,13114,"E"
5000,"Debt consolidation",0.0639537321113981," 36 months","Current","6 years","MORTGAGE",55000,19.94,0,77,108,13,8,2,0,8,77,0.517,6096,153521,35164,"A"
39000,"Debt consolidation",0.0624004735630238," 36 months","Current","3 years","MORTGAGE",150000,11.05,0,126,282,33,12,3,0,1,45,0.415,20021,336009,121541,"A"
15300,"Credit card refinancing",0.0695811648655683," 36 months","Current","1 year","RENT",70000,20.62,0,86,50,12,9,0,0,0,38,0.186,8141,28779,28779,"A"
5275,"Debt consolidation",0.139322669448354," 36 months","Current","9+ years","MORTGAGE",42000,33.31,0,221,130,16,5,1,0,0,54,0.934,2802,117879,39590,"C"
10000,"Debt consolidation",0.148320845708065," 36 months","Current","9+ years","MORTGAGE",55000,12.74,1,458,27,9,5,0,0,0,78,0.835,7937,17645,17645,"C"
1000,"Home buying",0.244572192298877," 36 months","Current","1 year","RENT",35000,9.98,0,51,44,8,7,0,0,1,49,0.35,1119,2988,2988,"E"
9900,"Debt consolidation",0.0796087030054536," 36 months","Current","1 year","MORTGAGE",59200,25.58,1,343,87,19,14,2,0,2,40,0.214,17761,390381,56141,"A"
10000,"Debt consolidation",0.117758683384629," 36 months","Current","4 years","MORTGAGE",53500,15.99,0,138,227,53,19,0,0,0,50,0.602,8724,22086,22086,"B"
5000,"Debt consolidation",0.148059183279914," 36 months","Current","< 1 year","RENT",75000,21.38,0,424,175,16,10,0,0,1,48,0.705,16702,29459,29459,"C"
29100,"Debt consolidation",0.211707473455323," 60 months","Current","9+ years","MORTGAGE",40000,21.72,0,160,171,15,6,3,0,1,81,0.878,12288,173418,28311,"D"
10000,"Debt consolidation",0.120921740644262," 36 months","Current","9+ years","RENT",25000,9.46,0,114,93,10,5,0,0,0,79,0.793,5549,5549,5549,"B"
12000,"Debt consolidation",0.131680726001575," 36 months","Current","< 1 year","MORTGAGE",61000,39.66,0,279,133,24,10,2,0,3,54,0.593,11859,61194,61194,"B"
13000,"Debt consolidation",0.107992429079302," 36 months","Current","9+ years","OWN",65000,14.42,1,377,7,11,9,0,0,5,61,0.432,16965,38433,38433,"B"
16000,"Debt consolidation",0.245174518231582," 36 months","Current","9+ years","RENT",52000,25.75,0,39,94,16,13,0,0,1,59,0.577,14956,38561,38561,"E"
15000,"Debt consolidation",0.193734669870208," 60 months","Current","< 1 year","MORTGAGE",1e+05,31.42,0,233,228,35,12,5,0,8,79,0.758,31532,323802,127295,"D"
4800,"Car financing",0.146696312081115," 36 months","Current","6 years","MORTGAGE",40000,9.15,0,111,194,23,9,3,1,2,55,0.2,2594,200979,15436,"C"
10000,"Credit card refinancing",0.146463959205826," 36 months","Current","9+ years","MORTGAGE",92500,33.41,0,365,249,20,10,0,0,1,62,0.956,218602,224784,224784,"C"
10000,"Debt consolidation",0.110809002980753," 36 months","Current","9+ years","MORTGAGE",90000,21.08,0,128,134,38,11,7,0,2,69,0.62,62954,311657,111520,"B"
22000,"Credit card refinancing",0.119350470945472," 36 months","Current","3 years","MORTGAGE",85000,20.92,0,73,29,15,10,1,0,4,68,0.767,18400,166695,37422,"B"
6000,"Credit card refinancing",0.0714093806841876," 36 months","Current","1 year","RENT",21000,29.2,0,35,46,10,6,0,0,7,87,0.667,5603,25929,25929,"A"
1800,"Other",0.0775714354998432," 36 months","Current","7 years","RENT",42000,29.11,0,218,142,27,14,0,0,1,36,0.199,7263,34247,34247,"A"
35000,"Business",0.170735578884045," 36 months","Current","1 year","RENT",65000,13.7,0,65,193,34,12,0,1,2,70,0.004,47,30192,30192,"C"
12000,"Debt consolidation",0.116646807394363," 60 months","Current","7 years","MORTGAGE",90000,18.03,0,127,131,20,7,3,0,11,84,0.806,7414,189213,67517,"B"
30500,"Debt consolidation",0.0836785891840467," 36 months","Current","1 year","OWN",2e+05,9.81,0,255,116,27,13,5,0,5,57,0.359,18459,550641,69826,"A"
15000,"Credit card refinancing",0.12236978849431," 36 months","Current","< 1 year","MORTGAGE",30000,31.32,0,119,150,28,8,0,1,1,32,0.356,10265,14356,14356,"B"
12000,"Debt consolidation",0.225506432145368," 36 months","Current","4 years","RENT",60000,19.92,0,38,177,22,15,0,0,0,55,0.704,9576,22161,22161,"D"
37825,"Car financing",0.150174345527822," 60 months","Current","9+ years","MORTGAGE",90172,33.36,0,415,38,35,22,7,0,2,40,0.07,7639,238313,76222,"C"
3600,"Credit card refinancing",0.108827603368717," 36 months","Current","5 years","RENT",125000,17.75,0,69,87,12,9,0,0,0,64,0.76,21420,74582,74582,"B"
35400,"Credit card refinancing",0.107069130897336," 60 months","Current","< 1 year","OWN",196000,4.54,0,252,160,10,8,0,0,1,52,0.316,9813,33071,33071,"B"
12000,"Debt consolidation",0.123010679696221," 60 months","Current","9+ years","MORTGAGE",59000,18.53,0,419,132,22,12,4,1,0,40,0.378,25121,173852,32629,"B"
4000,"Debt consolidation",0.111514438319043," 36 months","Late","7 years","RENT",70000,25.27,0,78,76,21,8,2,0,0,71,0.398,2425,26860,26860,"B"
25000,"Other",0.200187388615613," 36 months","Current","3 years","RENT",39000,11.85,0,69,88,24,21,0,0,0,95,0.332,5808,90636,90636,"D"
20000,"Debt consolidation",0.164038153823442," 60 months","Current","4 years","RENT",48000,15.1,0,106,110,22,7,0,1,1,62,0.579,14653,19731,19731,"C"
12000,"Credit card refinancing",0.104347005594126," 36 months","Current","3 years","OWN",40000,29.88,0,158,87,12,7,0,0,0,55,0.35,9202,33433,33433,"B"
20000,"Credit card refinancing",0.0747965831066482," 36 months","Current","2 years","RENT",48000,24.45,0,180,165,20,7,0,0,2,70,0.642,18929,40321,40321,"A"
30000,"Debt consolidation",0.0647184052402386," 60 months","Current","9+ years","MORTGAGE",97000,21.21,0,238,138,20,9,2,0,1,52,0.434,87110,251563,111755,"A"
20000,"Debt consolidation",0.144809911940526," 60 months","Current","1 year","MORTGAGE",65000,8.16,1,248,0,17,14,0,0,2,23,0.231,12116,12116,12116,"C"
12000,"Debt consolidation",0.106052518478781," 36 months","Current","5 years","MORTGAGE",50000,15.89,1,205,131,15,7,4,0,3,80,0.537,8976,144852,41211,"B"
27000,"Debt consolidation",0.27401045950437," 60 months","Current","9+ years","OWN",47960.41,29.9,1,298,165,10,6,0,0,1,49,0.718,11989,26376,26376,"E"
13000,"Debt consolidation",0.103868542512599," 36 months","Current","9+ years","RENT",86873,19.37,0,193,180,14,12,0,0,0,66,0.843,27812,42908,42908,"B"
2050,"Other",0.13175264557132," 36 months","Current","< 1 year","RENT",45000,13.41,0,86,63,14,11,0,0,1,86,0.806,7902,28045,28045,"B"
11900,"Debt consolidation",0.201366770882439," 60 months","Current","3 years","RENT",38000,19.36,0,46,60,10,7,0,0,0,94,0.851,6808,27802,27802,"D"
10500,"Credit card refinancing",0.107366948921978," 60 months","Current","4 years","MORTGAGE",30000,29.2,0,153,170,35,16,1,0,1,49,0.274,8594,87263,27735,"B"
30000,"Debt consolidation",0.151359670819761," 36 months","Current","4 years","MORTGAGE",120000,3.53,0,31,294,9,8,0,0,1,52,0.268,5867,15742,15742,"C"
12000,"Debt consolidation",0.082823116068705," 36 months","Current","9+ years","MORTGAGE",72000,25.4,0,102,136,18,9,1,0,1,50,0.533,11620,317913,41949,"A"
25000,"Debt consolidation",0.183486988956272," 60 months","Current","8 years","RENT",65000,20.24,0,75,102,12,10,0,0,5,80,0.696,10653,40860,40860,"D"
5000,"Debt consolidation",0.0863964822240872," 36 months","Current","1 year","RENT",47000,16.96,0,47,35,13,11,0,0,1,55,0.111,2619,30168,30168,"A"
8400,"Credit card refinancing",0.0646718418242177," 36 months","Current","< 1 year","RENT",47000,17.26,0,123,85,16,8,0,0,0,46,0.444,12640,24619,24619,"A"
12500,"Debt consolidation",0.119431263228646," 60 months","Current","3 years","MORTGAGE",23085,13.47,0,183,124,12,6,2,0,0,66,0.661,12827,94198,12827,"B"
31125,"Home improvement",0.111213491620868," 36 months","Current","2 years","RENT",198000,27.43,0,259,182,29,13,0,0,1,68,0.513,40811,146702,146702,"B"
20000,"Debt consolidation",0.129298220718582," 60 months","Current","9+ years","OWN",50000,28.92,0,166,43,15,13,0,0,1,49,0.418,18706,35131,35131,"B"
19500,"Credit card refinancing",0.0821190240141936," 36 months","Current","8 years","RENT",2e+05,2.98,0,125,154,21,10,1,0,1,49,0.197,5348,22256,22256,"A"
16000,"Debt consolidation",0.0885484730735421," 60 months","Current","9+ years","RENT",44000,29.41,0,143,149,19,16,0,0,0,46,0.507,20584,30630,30630,"A"
20000,"Debt consolidation",0.130239424865064," 36 months","Current","9+ years","RENT",103000,23.44,1,170,139,19,10,0,0,2,57,0.406,15659,55753,55753,"B"
35000,"Home buying",0.13367861898425," 60 months","Current","4 years","RENT",110000,3.26,0,174,15,13,11,0,0,2,17,0.076,1284,3394,3394,"B"
6000,"Credit card refinancing",0.0856672761758324," 36 months","Current","9+ years","RENT",65000,24.39,1,290,119,34,12,0,0,3,35,0.216,5955,23530,23530,"A"
15000,"Debt consolidation",0.0858846352291061," 60 months","Current","9+ years","RENT",1e+05,10.25,0,56,54,13,9,0,0,1,57,0.691,28622,29682,29682,"A"
3000,"Credit card refinancing",0.121488685754943," 36 months","Current","8 years","RENT",51000,17.6,0,180,57,21,7,2,1,3,63,0.484,4990,27205,27205,"B"
4000,"Vacation",0.189698598842346," 36 months","Current","9+ years","OWN",75000,33.57,0,137,149,56,21,0,0,5,40,0.121,6021,94853,94853,"D"
15000,"Debt consolidation",0.0741707162506878," 36 months","Current","9+ years","MORTGAGE",80000,6.75,1,138,51,20,13,1,0,5,30,0.302,15461,201066,15461,"A"
1800,"Debt consolidation",0.0794918485954637," 36 months","Current","6 years","RENT",50000,19.92,0,111,60,10,9,0,0,0,33,0.148,2385,17182,17182,"A"
16000,"Credit card refinancing",0.105439436830883," 60 months","Current","3 years","MORTGAGE",60000,22.64,0,89,27,14,10,1,0,3,74,0.538,9743,162356,53786,"B"
40000,"Debt consolidation",0.083317201006203," 36 months","Current","2 years","MORTGAGE",147000,12.59,1,94,70,13,10,2,0,4,34,0.494,14669,376236,26029,"A"
16000,"Debt consolidation",0.131352367660683," 36 months","Current","5 years","MORTGAGE",230000,11.55,0,77,85,24,8,3,2,0,58,0.89,12279,404790,72021,"B"
5000,"Home improvement",0.163708227006346," 36 months","Current","9+ years","MORTGAGE",80000,11.87,0,348,104,16,12,2,2,1,90,0.845,8044,321952,62746,"C"
12000,"Credit card refinancing",0.19447873691991," 36 months","Current","2 years","RENT",150000,2.2,0,258,261,18,8,0,1,0,41,0.442,15814,15814,15814,"D"
16000,"Debt consolidation",0.128474161509261," 60 months","Current","2 years","MORTGAGE",48000,13.55,0,257,128,49,17,7,0,12,17,0.034,2408,215799,16805,"B"
3000,"Home improvement",0.191083965019067," 36 months","Current","9+ years","MORTGAGE",90000,19.04,0,191,139,17,7,5,0,4,43,0.703,16170,237865,32283,"D"
30000,"Credit card refinancing",0.0868285326634301," 36 months","Current","9+ years","MORTGAGE",171220,18.51,0,372,126,18,8,3,0,0,63,0.832,96399,275401,127181,"A"
6500,"Debt consolidation",0.0897146820108406," 36 months","Current","3 years","MORTGAGE",65000,23.86,0,266,102,12,7,1,0,3,77,0.829,3729,47323,47323,"A"
20000,"Debt consolidation",0.151683799974201," 60 months","Current","5 years","MORTGAGE",49223,20.51,0,147,123,17,9,1,1,0,48,0.31,1645,134644,17598,"C"
27500,"Debt consolidation",0.0846000626582187," 60 months","Current","5 years","MORTGAGE",80000,33.04,0,453,126,58,37,3,0,0,33,0.355,58821,120198,63428,"A"
30000,"Home improvement",0.067451087463228," 36 months","Current","2 years","MORTGAGE",160000,15.48,0,174,176,36,20,4,0,5,21,0.166,20361,867246,41309,"A"
35000,"Debt consolidation",0.116427355602989," 60 months","Current","9+ years","MORTGAGE",92000,26.34,0,148,147,30,8,2,0,0,59,0.69,27595,165385,105688,"B"
13000,"Credit card refinancing",0.109327822982147," 36 months","Current","7 years","MORTGAGE",62000,13.86,1,68,227,23,13,1,0,1,44,0.416,13299,243341,19502,"B"
35000,"Credit card refinancing",0.189438775428431," 36 months","Current","9+ years","RENT",2e+05,11.97,0,237,256,19,6,0,0,0,57,0.614,60420,84851,84851,"D"
23000,"Credit card refinancing",0.115876015851623," 36 months","Current","9+ years","MORTGAGE",93000,34.68,0,132,130,32,12,1,0,0,46,0.463,21130,156212,97362,"B"
21000,"Debt consolidation",0.169498480384029," 36 months","Current","< 1 year","MORTGAGE",60000,25.44,1,83,55,13,8,0,1,0,52,0.667,5333,20857,20857,"C"
28950,"Credit card refinancing",0.123039077162859," 36 months","Current","5 years","RENT",104000,10.06,0,246,118,17,6,1,1,0,76,0.577,9061,30758,30758,"B"
20000,"Debt consolidation",0.0652087687835097," 36 months","Current","9+ years","RENT",58868,27.34,0,178,79,29,18,0,0,0,65,0.406,19871,66886,66886,"A"
12000,"Debt consolidation",0.109572681223671," 36 months","Current","9+ years","OWN",36000,14.83,0,103,142,22,6,1,1,2,48,0.154,1526,20675,20675,"B"
38000,"Credit card refinancing",0.0659088778613601," 36 months","Current","2 years","MORTGAGE",175000,18.75,0,159,232,32,16,5,0,4,81,0.694,37822,574120,191032,"A"
20000,"Credit card refinancing",0.191754518569191," 60 months","Current","2 years","RENT",65520,15.31,0,153,131,25,9,2,2,3,53,0.53,15617,31572,31572,"D"
35000,"Credit card refinancing",0.0866113968750229," 36 months","Current","9+ years","RENT",135000,6.57,0,161,89,22,12,1,0,1,36,0.45,18972,20157,20157,"A"
12600,"Credit card refinancing",0.147640370269353," 60 months","Current","9+ years","OWN",80000,13.72,0,53,89,22,9,0,0,3,65,0.411,7030,33002,33002,"C"
4200,"Home improvement",0.162031116939825," 36 months","Current","9+ years","MORTGAGE",85500,31.23,0,160,162,37,14,4,0,0,70,0.727,30226,315688,86580,"C"
15000,"Debt consolidation",0.0698190113862976," 36 months","Current","< 1 year","MORTGAGE",1e+05,23.91,0,322,293,20,10,5,0,0,42,0.535,100531,628687,124681,"A"
10000,"Debt consolidation",0.0748098917456111," 36 months","Current","< 1 year","MORTGAGE",110000,26.57,0,315,153,48,24,4,0,3,27,0.201,36707,469261,64373,"A"
10000,"Home improvement",0.0793391066660639," 36 months","Current","9+ years","MORTGAGE",120000,13.59,0,149,194,36,11,2,0,2,46,0.398,18218,412698,33637,"A"
4000,"Debt consolidation",0.0800282481657108," 36 months","Current","9+ years","RENT",50000,22.56,0,227,162,39,17,0,0,1,58,0.328,10392,35190,35190,"A"
40000,"Credit card refinancing",0.131537806113553," 60 months","Current","3 years","MORTGAGE",117000,28.73,0,234,147,26,17,3,0,1,51,0.604,37836,251430,80513,"B"
7000,"Other",0.128623787775706," 36 months","Current","9+ years","RENT",55000,22.71,0,190,90,16,9,0,0,0,27,0.284,9923,17555,17555,"B"
12000,"Home improvement",0.144864511981886," 60 months","Current","9+ years","MORTGAGE",114000,7.39,1,440,176,23,8,2,1,4,37,0.038,719,12438,12438,"C"
24000,"Debt consolidation",0.105650450958475," 60 months","Current","9+ years","MORTGAGE",142000,22.11,0,163,204,45,15,4,0,10,58,0.208,14467,394831,154231,"B"
24000,"Debt consolidation",0.118023864298617," 60 months","Current","1 year","MORTGAGE",72000,21.12,0,121,130,18,7,1,0,0,74,0.791,20010,148816,44431,"B"
34350,"Home improvement",0.0918620020726463," 36 months","Current","2 years","MORTGAGE",90000,33.1,0,245,66,30,15,2,0,2,40,0.155,8114,227665,56151,"A"
10000,"Credit card refinancing",0.0835826423697639," 36 months","Current","9+ years","MORTGAGE",140000,12.27,0,238,174,28,5,3,0,4,40,0.395,4270,319287,85682,"A"
9000,"Credit card refinancing",0.0682425804636674," 36 months","Current","7 years","RENT",130000,7.19,0,247,169,15,5,2,0,0,12,0,1872,69127,7165,"A"
35000,"Other",0.173552551276656," 36 months","Current","< 1 year","RENT",1e+05,9.16,0,204,67,15,7,4,2,4,14,0.072,2056,37205,37205,"C"
10000,"Debt consolidation",0.116163840948977," 36 months","Current","1 year","RENT",50000,9.41,0,74,0,4,3,0,0,1,62,0.623,14831,14831,14831,"B"
6000,"Debt consolidation",0.0837404545712983," 36 months","Current","9+ years","MORTGAGE",103000,16.79,0,42,171,41,15,2,1,1,47,0.192,5153,264653,157499,"A"
10000,"Credit card refinancing",0.14803286312595," 60 months","Current","< 1 year","RENT",58000,17.44,0,53,86,8,7,0,0,1,67,0.349,8650,49645,49645,"C"
13725,"Debt consolidation",0.204477862948598," 60 months","Current","4 years","RENT",60000,15.46,0,167,42,16,11,1,1,3,55,0.339,6544,592807,23495,"D"
6000,"Debt consolidation",0.119703438001452," 36 months","Current","< 1 year","RENT",35000,3.53,0,155,0,4,4,0,0,0,63,0.633,2595,2595,2595,"B"
35000,"Debt consolidation",0.0674085961323232," 36 months","Current","< 1 year","RENT",115392,19.04,0,119,177,43,10,0,0,2,61,0.613,31284,75915,75915,"A"
15000,"Debt consolidation",0.107228585444577," 36 months","Current","9+ years","RENT",82500,33.48,0,79,59,23,18,0,0,2,57,0.291,13757,65909,65909,"B"
22000,"Credit card refinancing",0.0685960776711814," 36 months","Current","2 years","MORTGAGE",85000,20.06,0,94,146,19,14,1,0,0,60,0.534,32211,235910,52532,"A"
10000,"Credit card refinancing",0.0874541992948158," 36 months","Current","1 year","RENT",45000,6.03,0,43,0,5,5,0,0,1,59,0.589,10837,10837,10837,"A"
30000,"Debt consolidation",0.103726143492223," 60 months","Current","9+ years","MORTGAGE",125000,19.63,0,226,142,26,15,2,0,4,55,0.509,30223,447838,60851,"B"
16000,"Home improvement",0.108120319831488," 60 months","Current","9+ years","MORTGAGE",75000,12.98,1,72,75,29,13,1,0,5,8,0.077,3413,31348,31348,"B"
25000,"Debt consolidation",0.0769804120366694," 60 months","Current","< 1 year","RENT",136000,19.54,0,78,200,17,8,1,0,3,74,0.669,22827,135612,135612,"A"
4000,"Credit card refinancing",0.065241435955069," 36 months","Current","5 years","RENT",16750,6.31,1,105,0,3,3,0,0,0,17,0.166,2595,2595,2595,"A"
30000,"Credit card refinancing",0.108541458720039," 60 months","Current","2 years","RENT",115000,20.75,0,187,146,29,11,3,0,2,65,0.35,18891,62001,62001,"B"
21000,"Debt consolidation",0.0870358403536724," 36 months","Current","9+ years","RENT",67000,10.64,1,96,126,9,4,0,0,0,39,0.294,4200,11212,11212,"A"
30000,"Debt consolidation",0.20326242574309," 36 months","Current","< 1 year","MORTGAGE",265000,30.35,0,217,134,52,37,3,0,3,58,0.561,220082,363245,280965,"D"
16000,"Debt consolidation",0.154719151409273," 60 months","Current","1 year","MORTGAGE",70000,12.69,0,92,254,11,7,2,0,0,68,0.589,11949,168281,28081,"C"
10000,"Other",0.190923951945943," 36 months","Current","9+ years","RENT",39000,10.74,0,161,47,11,7,0,0,0,59,0.586,10434,10434,10434,"D"
29000,"Debt consolidation",0.194733281115745," 60 months","Current","5 years","RENT",65000,24.45,0,129,61,24,9,0,0,3,79,0.79,29994,40552,40552,"D"
27000,"Debt consolidation",0.23595829526789," 60 months","Late","5 years","RENT",48000,30.28,0,139,52,35,24,1,0,3,39,0.146,10057,41918,41918,"E"
20000,"Debt consolidation",0.0841493127833586," 60 months","Current","4 years","MORTGAGE",226514,11.33,0,241,120,19,10,3,0,0,61,0.567,60598,282412,121720,"A"
5000,"Other",0.115761911559757," 36 months","Current","< 1 year","MORTGAGE",92000,24.25,0,127,127,34,13,0,0,1,79,0.695,11670,66304,66304,"B"
